Date,Source,Campaign,Spend,Clicks,Impressions,AdGroup,Ad
2024-05-04,Facebook Ads,02.07.23wide_DE,3.61,6,338,wide,bloggersvideo15com
2024-05-04,Tiktok Ads,20.03.2024wide_PL,5.14,23,5931,wide,bloggersvideo16com_pl
2024-05-02,Bloggers,,0.0,15,1080,,
2024-05-04,Google Ads,1performancemax_wide_PL,60.13,195,37154,,
2024-05-02,Organic,,0.0,289,0,,
2024-05-04,Facebook Ads,07.07.23LAL_DE,2.86,0,167,LAL1,bloggersvideo11
2024-05-04,Tiktok Ads,12.07.2023wide_DE,5.2,7,2129,wide,bloggersvideo11
2024-05-04,Test,02.05.24test_DE,0.04,0,6,accountant_wide,b2accountant
2024-05-04,Facebook Ads,03.07.23women,3.48,4,253,women,v15
2024-05-04,Tiktok Ads,15.03.2024wide_AT,0.0,0,0,wide,bloggersvideo12com_at
2024-05-04,Test,02.05.24test_DE,0.47,0,21,accountant_wide,b1accountant
2024-05-04,Youtube Ads,youtube_shorts_DE,3.01,2,872,Com_august,bloggersvideo9com
2024-05-02,SMM,,0.0,1,0,,
2024-05-04,Test,02.05.24test_DE,15.68,45,882,accountant_wide,b3accountant
2024-05-04,Youtube Ads,youtube_shorts_DE,7.41,16,3011,Com_august,bloggersvideo10
2024-05-02,CRM,,0.0,7,0,,
2024-05-04,Facebook Ads,24.09.23retargeting_DE,10.98,12,825,retargeting,v15
2024-05-02,SMM,,0.0,0,0,,
2024-05-02,Organic,,0.0,25,0,,
2024-05-04,Tiktok Ads,20.03.2024wide_PL,5.27,13,6460,wide,bloggersvideo18com_pl
2024-05-02,Partnership,,0.0,2,0,,
2024-05-04,Facebook Ads,12.09.23interests_Uxui_DE,0.2,0,22,interest_programming_WebDev,bloggersvideo17com
2024-05-04,Tiktok Ads,15.03.2024wide_AT,0.0,0,0,wide,v14com_at
2024-05-04,Facebook Ads,03.07.23women,0.08,0,6,women,bloggersvideo13
2024-05-04,Facebook Ads,12.09.23interests_Uxui_DE,7.6,12,509,interest_programming_WebDev,bloggersvideo15com_python
2024-05-04,Facebook Ads,17.03.24wide_AT,4.01,3,322,wide,bloggersvideo12com_at
2024-05-04,Facebook Ads,07.07.23LAL_DE,16.37,25,1340,LAL1,bloggersvideo9com
2024-05-02,Test,,0.0,0,0,,
2024-05-03,Tiktok Ads,,0.0,0,0,,
2024-05-04,Youtube Ads,youtube_shorts_DE,4.88,7,746,Com_august,bloggersvideo10com
2024-05-03,Facebook Ads,,0.0,0,0,,
2024-05-04,Facebook Ads,02.07.23wide_DE,12.52,17,1353,wide,bloggersvideo14com
2024-05-04,Facebook Ads,12.09.23interests_Uxui_DE,0.24,0,30,interest_work_WebDev,bloggersvideo17com
2024-05-04,Tiktok Ads,20.03.2024wide_PL,2.47,7,1864,wide,bloggersvideo19com_pl
2024-05-03,Google Ads,,0.0,0,0,,
2024-05-03,Telegram posts,,0.0,0,156,,
2024-05-04,Tiktok Ads,12.07.2023wide_DE,12.07,38,7364,wide,bloggersvideo14com
2024-05-04,Tiktok Ads,20.03.2024wide_PL,2.22,10,2903,wide,v14com_pl
2024-05-04,Google Ads,discovery_DE,50.16,363,46097,,
2024-05-04,Facebook Ads,24.09.23retargeting_DE,0.06,1,7,retargeting,bloggersvideo13
2024-05-04,Facebook Ads,03.07.23women,8.98,19,655,women,v16
2024-05-04,Google Ads,performancemax_wide_AT,30.4,72,8817,,
2024-05-03,SMM,,0.0,20,0,,
2024-05-04,Facebook Ads,04.07.23recentlymoved_DE,2.92,5,250,recentlymoved,bloggersvideo15com
2024-05-04,Google Ads,brand_search_eng_DE,2.66,14,49,,
2024-05-04,Tiktok Ads,12.07.2023wide_DE,1.68,3,532,wide,v13com_python
2024-05-04,Google Ads,performancemax_eng_DE,86.7,404,56219,,
2024-05-04,Youtube Ads,youtube_shorts_DE,0.46,2,122,Com_august,bloggersvideo11
2024-05-04,Tiktok Ads,20.03.2024wide_PL,5.54,19,5600,wide,bloggersvideo8com_pl
2024-05-03,Telegram posts,,0.0,0,0,,
2024-05-03,Youtube Ads,,0.0,0,0,,
2024-05-04,Facebook Ads,12.09.23interests_Uxui_DE,7.09,9,555,interest_work_WebDev,bloggersvideo15com_python
2024-05-04,Test,02.05.24test_DE,0.0,0,2,accountant_wide,b4accountant
2024-05-04,Webinar,08.04.24wide_webinar_DE,0.0,0,0,wide,bloggersvideo18webinar
2024-05-03,SMM,,0.0,0,0,,
2024-05-04,Facebook Ads,17.03.24wide_AT,10.74,6,783,wide,v14com_at
2024-05-04,Facebook Ads,04.07.23recentlymoved_DE,2.89,4,286,recentlymoved,bloggersvideo16com
2024-05-04,Facebook Ads,07.07.23LAL_DE,0.08,1,9,LAL1,v15com
2024-05-04,Facebook Ads,07.07.23LAL_DE,0.04,0,6,LAL1,v14
2024-05-04,Facebook Ads,04.07.23recentlymoved_DE,8.33,9,1033,recentlymoved,bloggersvideo14com
2024-05-04,Tiktok Ads,12.07.2023wide_DE,4.27,15,1534,wide,bloggersvideo16com
2024-05-04,Youtube Ads,youtube_shorts_DE,8.21,12,1638,Com_august,video1com_new
2024-05-03,Organic,,0.0,10,0,,
2024-05-05,Facebook Ads,17.03.24wide_AT,4.07,0,324,wide,bloggersvideo12com_at
2024-05-05,Tiktok Ads,20.03.2024wide_PL,2.27,7,2778,wide,v14com_pl
2024-05-05,Youtube Ads,youtube_shorts_DE,5.79,13,2040,Com_august,bloggersvideo10
2024-05-03,Partnership,,0.0,0,0,,
2024-05-05,Tiktok Ads,20.03.2024wide_PL,5.06,21,7473,wide,bloggersvideo18com_pl
2024-05-03,Organic,,0.0,6,0,,
2024-05-05,Facebook Ads,24.09.23retargeting_DE,11.99,21,961,retargeting,v15
2024-05-05,Facebook Ads,12.09.23interests_Uxui_DE,7.93,6,520,interest_work_WebDev,bloggersvideo15com_python
2024-05-05,Test,02.05.24test_DE,0.04,0,2,accountant_wide,b1accountant
2024-05-05,Google Ads,performancemax_eng_DE,79.69,327,19667,,
2024-05-05,Facebook Ads,12.09.23interests_Uxui_DE,8.5,8,623,interest_programming_WebDev,bloggersvideo15com_python
2024-05-03,Webinar,,0.0,0,0,,
2024-05-03,Bloggers,,0.0,3,397,,
2024-05-05,Facebook Ads,12.09.23interests_Uxui_DE,0.38,0,34,interest_work_WebDev,bloggersvideo17com
2024-05-05,Tiktok Ads,12.07.2023wide_DE,1.45,0,355,wide,v13com_python
2024-05-05,Facebook Ads,03.07.23women,9.73,12,695,women,v16
2024-05-05,Facebook Ads,17.03.24wide_AT,12.82,8,1052,wide,v14com_at
2024-05-05,Facebook Ads,07.07.23LAL_DE,0.19,0,13,LAL1,v14
2024-05-05,Facebook Ads,04.07.23recentlymoved_DE,3.02,3,279,recentlymoved,bloggersvideo16com
2024-05-05,Facebook Ads,07.07.23LAL_DE,0.18,0,18,LAL1,bloggersvideo8com
2024-05-03,Organic,,0.0,183,0,,
2024-05-03,Bloggers,,0.0,0,0,,
2024-05-05,Tiktok Ads,12.07.2023wide_DE,5.58,9,2423,wide,bloggersvideo17com
2024-05-05,Facebook Ads,03.07.23women,3.97,2,301,women,v15
2024-05-05,Facebook Ads,03.07.23women,0.48,0,20,women,bloggersvideo13
2024-05-03,Test,,0.0,0,0,,
2024-05-05,Tiktok Ads,20.03.2024wide_PL,1.88,4,1752,wide,bloggersvideo19com_pl
2024-05-05,Youtube Ads,youtube_shorts_DE,3.26,4,942,Com_august,bloggersvideo9com
2024-05-03,CRM,,0.0,9,0,,
2024-05-05,Tiktok Ads,20.03.2024wide_PL,5.06,17,4884,wide,bloggersvideo8com_pl
2024-05-05,Youtube Ads,youtube_shorts_DE,14.17,41,3755,Com_august,video1com_new
2024-05-05,Youtube Ads,youtube_shorts_DE,17.6,43,5689,Com_august,bloggersvideo10com
2024-05-05,Tiktok Ads,12.07.2023wide_DE,12.46,39,7067,wide,bloggersvideo14com
2024-05-05,Facebook Ads,07.07.23LAL_DE,0.19,2,30,LAL1,v15com
2024-05-05,Facebook Ads,04.07.23recentlymoved_DE,10.27,19,1242,recentlymoved,bloggersvideo14com
2024-05-04,Youtube Ads,,0.0,0,0,,
2024-05-05,Test,02.05.24test_DE,18.92,72,1443,accountant_wide,b3accountant
2024-05-05,Webinar,08.04.24wide_webinar_DE,0.0,0,0,wide,bloggersvideo18webinar
2024-05-05,Tiktok Ads,20.03.2024wide_PL,5.3,16,6563,wide,bloggersvideo16com_pl
2024-05-04,Telegram posts,,0.0,0,0,,
2024-05-05,Google Ads,1performancemax_wide_PL,63.01,223,32607,,
2024-05-05,Facebook Ads,12.09.23interests_Uxui_DE,0.32,0,26,interest_programming_WebDev,bloggersvideo17com
2024-05-05,Webinar,08.04.24wide_webinar_DE,0.0,0,0,wide,v5webinar
2024-05-04,Google Ads,,0.0,0,0,,
2024-05-05,Google Ads,performancemax_wide_AT,25.31,74,9982,,
2024-05-05,Facebook Ads,02.07.23wide_DE,14.18,23,1340,wide,bloggersvideo14com
2024-05-05,Facebook Ads,07.07.23LAL_DE,3.68,2,225,LAL1,bloggersvideo11
2024-05-04,Bloggers,,0.0,0,0,,
2024-05-05,Test,02.05.24test_DE,0.0,0,2,accountant_wide,b2accountant
2024-05-04,Test,,0.0,0,0,,
2024-05-04,CRM,,0.0,9,0,,
2024-05-05,Facebook Ads,04.07.23recentlymoved_DE,2.26,1,251,recentlymoved,bloggersvideo15com
2024-05-05,Tiktok Ads,15.03.2024wide_AT,0.0,0,0,wide,v14com_at
2024-05-05,Google Ads,discovery_DE,50.86,384,54598,,
2024-05-05,Facebook Ads,02.07.23wide_DE,3.07,3,276,wide,bloggersvideo16com
2024-05-04,Webinar,,0.0,0,0,,
2024-05-05,Facebook Ads,02.07.23wide_DE,3.43,6,360,wide,bloggersvideo15com
2024-05-04,Organic,,0.0,133,0,,
2024-05-04,Facebook Ads,,0.0,0,0,,
2024-05-05,Tiktok Ads,12.07.2023wide_DE,5.16,14,1677,wide,bloggersvideo11
2024-05-04,SMM,,0.0,0,0,,
2024-05-05,Facebook Ads,24.09.23retargeting_DE,0.2,0,15,retargeting,bloggersvideo13
2024-05-05,Google Ads,brand_search_eng_DE,46.9,15,43,,
2024-05-05,Facebook Ads,07.07.23LAL_DE,16.94,21,1444,LAL1,bloggersvideo9com
2024-05-05,Tiktok Ads,12.07.2023wide_DE,5.35,20,1869,wide,bloggersvideo16com
2024-05-05,Youtube Ads,youtube_shorts_DE,0.59,1,160,Com_august,bloggersvideo11
2024-05-04,SMM,,0.0,14,0,,
2024-05-04,Tiktok Ads,,0.0,0,0,,
2024-05-04,Telegram posts,,0.0,0,82,,
2024-05-06,Google Ads,discovery_DE,49.32,399,44665,,
2024-05-06,Facebook Ads,07.07.23LAL_DE,3.07,0,168,LAL1,bloggersvideo11
2024-05-06,Facebook Ads,02.07.23wide_DE,12.53,13,1259,wide,bloggersvideo14com
2024-05-06,Facebook Ads,12.09.23interests_Uxui_DE,6.49,13,439,interest_programming_WebDev,bloggersvideo15com_python
2024-05-06,Tiktok Ads,12.07.2023wide_DE,1.37,2,323,wide,v13com_python
2024-05-06,Webinar,08.04.24wide_webinar_DE,0.0,0,0,wide,v5webinar
2024-05-06,Test,02.05.24test_DE,17.32,90,2009,accountant_wide,b3accountant
2024-05-06,Google Ads,performancemax_wide_AT,21.65,61,9162,,
2024-05-06,Facebook Ads,04.07.23recentlymoved_DE,2.09,1,190,recentlymoved,bloggersvideo16com
2024-05-06,Facebook Ads,24.09.23retargeting_DE,0.12,0,14,retargeting,bloggersvideo13
2024-05-04,Telegram posts,,0.0,16,1084,,
2024-05-06,Webinar,08.04.24wide_webinar_DE,0.0,0,0,wide,bloggersvideo18webinar
2024-05-06,Facebook Ads,04.07.23recentlymoved_DE,9.08,17,1018,recentlymoved,bloggersvideo14com
2024-05-06,Youtube Ads,youtube_shorts_DE,4.33,11,1255,Com_august,bloggersvideo9com
2024-05-06,Facebook Ads,03.07.23women,10.13,10,765,women,v16
2024-05-06,Google Ads,1performancemax_wide_PL,61.84,238,41697,,
2024-05-04,Partnership,,0.0,2,0,,
2024-05-06,Tiktok Ads,12.07.2023wide_DE,4.19,6,1829,wide,bloggersvideo17com
2024-05-04,Organic,,0.0,8,0,,
2024-05-06,Facebook Ads,07.07.23LAL_DE,0.64,1,42,LAL1,v15com
2024-05-06,Facebook Ads,04.07.23recentlymoved_DE,3.44,8,364,recentlymoved,bloggersvideo15com
2024-05-06,Google Ads,brand_search_eng_DE,37.43,20,43,,
2024-05-06,Facebook Ads,02.07.23wide_DE,1.85,1,126,wide,bloggersvideo16com
2024-05-04,Telegram posts,,0.0,11,245,,
2024-05-06,Tiktok Ads,20.03.2024wide_PL,2.11,5,2994,wide,v14com_pl
2024-05-06,Tiktok Ads,20.03.2024wide_PL,3.99,18,4045,wide,bloggersvideo8com_pl
2024-05-04,Bloggers,,0.0,3,191,,
2024-05-04,Organic,,0.0,11,0,,
2024-05-06,Facebook Ads,17.03.24wide_AT,11.02,6,908,wide,v14com_at
2024-05-06,Facebook Ads,17.03.24wide_AT,4.94,1,378,wide,bloggersvideo12com_at
2024-05-06,Facebook Ads,02.07.23wide_DE,5.4,8,425,wide,bloggersvideo15com
2024-05-06,Facebook Ads,12.09.23interests_Uxui_DE,0.37,0,16,interest_work_WebDev,bloggersvideo17com
2024-05-05,Youtube Ads,,0.0,0,0,,
2024-05-06,Tiktok Ads,12.07.2023wide_DE,7.16,11,2652,wide,bloggersvideo16com
2024-05-05,Facebook Ads,,0.0,0,0,,
2024-05-05,Partnership,,0.0,3,0,,
2024-05-06,Facebook Ads,03.07.23women,0.18,0,14,women,bloggersvideo13
2024-05-05,Tiktok Ads,,0.0,0,0,,
2024-05-05,Bloggers,,0.0,0,0,,
2024-05-06,Facebook Ads,12.09.23interests_Uxui_DE,8.94,16,564,interest_work_WebDev,bloggersvideo15com_python
2024-05-06,Facebook Ads,03.07.23women,2.96,2,247,women,v15
2024-05-05,Organic,,0.0,2,0,,
2024-05-06,Youtube Ads,youtube_shorts_DE,0.59,1,173,Com_august,bloggersvideo11
2024-05-06,Tiktok Ads,12.07.2023wide_DE,7.79,27,2911,wide,bloggersvideo11
2024-05-06,Tiktok Ads,20.03.2024wide_PL,5.46,24,8014,wide,bloggersvideo18com_pl
2024-05-05,SMM,,0.0,0,0,,
2024-05-06,Facebook Ads,07.07.23LAL_DE,1.07,3,62,LAL1,v14
2024-05-05,Google Ads,,0.0,0,0,,
2024-05-06,Google Ads,performancemax_eng_DE,87.93,318,19273,,
2024-05-06,Facebook Ads,24.09.23retargeting_DE,11.52,12,805,retargeting,v15
2024-05-05,Telegram posts,,0.0,2,84,,
2024-05-06,Youtube Ads,youtube_shorts_DE,21.87,65,6712,Com_august,bloggersvideo10com
2024-05-06,Facebook Ads,07.07.23LAL_DE,0.41,0,38,LAL1,bloggersvideo8com
2024-05-06,Facebook Ads,12.09.23interests_Uxui_DE,0.12,0,4,interest_programming_WebDev,bloggersvideo17com
2024-05-05,Telegram posts,,0.0,0,32,,
2024-05-05,SMM,,0.0,14,0,,
2024-05-06,Tiktok Ads,20.03.2024wide_PL,5.02,11,6876,wide,bloggersvideo16com_pl
2024-05-06,Youtube Ads,youtube_shorts_DE,7.19,17,2301,Com_august,bloggersvideo10
2024-05-06,Tiktok Ads,15.03.2024wide_AT,0.0,0,0,wide,bloggersvideo12com_at
2024-05-05,Organic,,0.0,158,0,,
2024-05-06,Youtube Ads,youtube_shorts_DE,19.29,63,5654,Com_august,video1com_new
2024-05-06,Tiktok Ads,12.07.2023wide_DE,9.42,23,5325,wide,bloggersvideo14com
2024-05-06,Facebook Ads,07.07.23LAL_DE,15.04,17,1336,LAL1,bloggersvideo9com
2024-05-06,Tiktok Ads,20.03.2024wide_PL,2.57,10,2384,wide,bloggersvideo19com_pl
2024-05-05,Organic,,0.0,4,0,,
2024-05-07,Tiktok Ads,12.07.2023wide_DE,6.63,22,3002,wide,bloggersvideo11
2024-05-05,Telegram posts,,0.0,9,501,,
2024-05-07,Facebook Ads,07.07.23LAL_DE,1.63,1,98,LAL1,bloggersvideo8com
2024-05-07,Facebook Ads,07.07.23LAL_DE,12.0,20,1019,LAL1,bloggersvideo9com
2024-05-07,Tiktok Ads,20.03.2024wide_PL,5.2,19,7772,wide,bloggersvideo18com_pl
2024-05-07,Facebook Ads,03.07.23women,0.01,0,1,women,bloggersvideo13
2024-05-07,Facebook Ads,07.07.23LAL_DE,0.82,0,48,LAL1,v15com
2024-05-05,Test,,0.0,0,0,,
2024-05-05,Webinar,,0.0,0,0,,
2024-05-07,Facebook Ads,02.07.23wide_DE,13.75,16,1348,wide,bloggersvideo14com
2024-05-07,Tiktok Ads,12.07.2023wide_DE,6.99,27,3057,wide,bloggersvideo16com
2024-05-07,Facebook Ads,07.07.23LAL_DE,2.29,1,143,LAL1,bloggersvideo11
2024-05-07,Facebook Ads,12.09.23interests_Uxui_DE,5.72,10,367,interest_programming_WebDev,bloggersvideo15com_python
2024-05-07,Tiktok Ads,12.07.2023wide_DE,3.68,6,1961,wide,bloggersvideo17com
2024-05-05,CRM,,0.0,0,0,,
2024-05-05,Telegram posts,,0.0,0,0,,
2024-05-07,Tiktok Ads,12.07.2023wide_DE,11.15,31,7734,wide,bloggersvideo14com
2024-05-07,Google Ads,brand_search_eng_DE,47.62,28,91,,
2024-05-07,Facebook Ads,02.07.23wide_DE,2.02,2,146,wide,bloggersvideo16com
2024-05-07,Youtube Ads,youtube_shorts_DE,1.69,6,380,Com_august,bloggersvideo9com
2024-05-07,Google Ads,performancemax_eng_DE,80.18,259,17320,,
2024-05-07,Facebook Ads,02.07.23wide_DE,3.4,6,302,wide,bloggersvideo15com
2024-05-07,Youtube Ads,youtube_shorts_DE,2.92,3,402,Com_august,bloggersvideo10com
2024-05-07,Tiktok Ads,20.03.2024wide_PL,3.98,13,3427,wide,bloggersvideo8com_pl
2024-05-07,Facebook Ads,24.09.23retargeting_DE,0.2,0,12,retargeting,bloggersvideo13
2024-05-05,Bloggers,,0.0,1,128,,
2024-05-07,Test,02.05.24test_DE,16.68,110,2304,accountant_wide,b3accountant
2024-05-07,Google Ads,performancemax_wide_AT,15.94,44,8080,,
2024-05-07,Facebook Ads,04.07.23recentlymoved_DE,2.68,6,278,recentlymoved,bloggersvideo15com
2024-05-07,Webinar,08.04.24wide_webinar_DE,0.0,0,0,wide,bloggersvideo18webinar
2024-05-07,Google Ads,1performancemax_wide_PL,60.79,243,49259,,
2024-05-06,Bloggers,,0.0,1,204,,
2024-05-07,Youtube Ads,youtube_shorts_DE,7.73,8,1312,Com_august,video1com_new
2024-05-07,Facebook Ads,04.07.23recentlymoved_DE,9.23,17,918,recentlymoved,bloggersvideo14com
2024-05-07,Tiktok Ads,20.03.2024wide_PL,3.04,9,3057,wide,bloggersvideo19com_pl
2024-05-06,Webinar,,0.0,0,0,,
2024-05-06,Test,,0.0,0,0,,
2024-05-07,Facebook Ads,17.03.24wide_AT,5.33,0,351,wide,bloggersvideo12com_at
2024-05-06,CRM,,0.0,90,0,,
2024-05-07,Tiktok Ads,20.03.2024wide_PL,4.13,8,5119,wide,bloggersvideo16com_pl
2024-05-07,Youtube Ads,youtube_shorts_DE,0.3,0,66,Com_august,bloggersvideo11
2024-05-06,Telegram posts,,0.0,0,0,,
2024-05-07,Facebook Ads,03.07.23women,9.47,10,624,women,v16
2024-05-07,Youtube Ads,youtube_shorts_DE,3.14,11,760,Com_august,bloggersvideo10
2024-05-07,Facebook Ads,24.09.23retargeting_DE,11.24,14,899,retargeting,v15
2024-05-07,Facebook Ads,12.09.23interests_Uxui_DE,0.01,0,3,interest_work_WebDev,bloggersvideo17com
2024-05-06,Bloggers,,0.0,0,0,,
2024-05-06,Google Ads,,0.0,0,0,,
2024-05-06,Telegram posts,,0.0,0,15,,
2024-05-06,Telegram posts,,0.0,7,921,,
2024-05-06,Partnership,,0.0,7,0,,
2024-05-07,Google Ads,discovery_DE,51.55,523,65416,,
2024-05-07,Facebook Ads,12.09.23interests_Uxui_DE,9.49,12,644,interest_work_WebDev,bloggersvideo15com_python
2024-05-07,Facebook Ads,07.07.23LAL_DE,2.93,1,159,LAL1,v14
2024-05-07,Facebook Ads,17.03.24wide_AT,10.5,7,801,wide,v14com_at
2024-05-07,Tiktok Ads,12.07.2023wide_DE,1.48,3,686,wide,v13com_python
2024-05-06,Tiktok Ads,,0.0,0,0,,
2024-05-07,Tiktok Ads,20.03.2024wide_PL,2.4,10,2652,wide,v14com_pl
2024-05-06,SMM,,0.0,0,0,,
2024-05-07,Facebook Ads,03.07.23women,4.18,4,262,women,v15
2024-05-07,Facebook Ads,04.07.23recentlymoved_DE,2.26,4,185,recentlymoved,bloggersvideo16com
2024-05-06,Youtube Ads,,0.0,0,0,,
2024-05-06,Facebook Ads,,0.0,0,0,,
2024-05-08,Tiktok Ads,20.03.2024wide_PL,3.66,3,3162,wide,bloggersvideo19com_pl
2024-05-06,SMM,,0.0,34,0,,
2024-05-08,Google Ads,discovery_DE,46.73,388,53039,,
2024-05-08,Facebook Ads,02.07.23wide_DE,2.26,2,154,wide,bloggersvideo16com
2024-05-08,Youtube Ads,youtube_shorts_DE,1.92,1,430,Com_august,bloggersvideo10
2024-05-08,Tiktok Ads,20.03.2024wide_PL,2.89,8,2958,wide,v14com_pl
2024-05-08,Google Ads,brand_search_eng_DE,58.12,21,71,,
2024-05-08,Facebook Ads,07.07.23LAL_DE,0.55,1,43,LAL1,v14
2024-05-08,Facebook Ads,24.09.23retargeting_DE,11.1,9,845,retargeting,v15
2024-05-08,Facebook Ads,12.09.23interests_Uxui_DE,5.64,7,319,interest_programming_WebDev,bloggersvideo15com_python
2024-05-08,Facebook Ads,03.07.23women,4.91,5,290,women,v15
2024-05-08,Facebook Ads,07.07.23LAL_DE,2.16,3,119,LAL1,bloggersvideo11
2024-05-08,Tiktok Ads,12.07.2023wide_DE,5.88,7,1969,wide,bloggersvideo11
2024-05-06,Organic,,0.0,223,0,,
2024-05-08,Youtube Ads,youtube_shorts_DE,3.38,11,906,Com_august,bloggersvideo9com
2024-05-08,Youtube Ads,youtube_shorts_DE,8.47,18,1837,Com_august,video1com_new
2024-05-08,Test,02.05.24test_DE,16.76,73,2158,accountant_wide,b3accountant
2024-05-08,Google Ads,performancemax_eng_DE,87.1,280,17774,,
2024-05-08,Youtube Ads,youtube_shorts_DE,0.34,1,84,Com_august,bloggersvideo11
2024-05-08,Tiktok Ads,12.07.2023wide_DE,3.6,3,1554,wide,bloggersvideo17com
2024-05-06,Organic,,0.0,12,0,,
2024-05-08,Facebook Ads,07.07.23LAL_DE,0.97,1,60,LAL1,v15com
2024-05-08,Facebook Ads,02.07.23wide_DE,3.34,6,274,wide,bloggersvideo15com
2024-05-08,Facebook Ads,12.09.23interests_Uxui_DE,8.59,14,598,interest_work_WebDev,bloggersvideo15com_python
2024-05-08,Facebook Ads,07.07.23LAL_DE,1.79,2,95,LAL1,bloggersvideo8com
2024-05-08,Facebook Ads,03.07.23women,7.75,6,555,women,v16
2024-05-06,Organic,,0.0,11,0,,
2024-05-08,Tiktok Ads,12.07.2023wide_DE,7.37,17,2450,wide,bloggersvideo16com
2024-05-07,Youtube Ads,,0.0,0,0,,
2024-05-07,Organic,,0.0,218,0,,
2024-05-07,Facebook Ads,,0.0,0,0,,
2024-05-07,Telegram posts,,0.0,0,105,,
2024-05-08,Facebook Ads,04.07.23recentlymoved_DE,3.66,8,272,recentlymoved,bloggersvideo15com
2024-05-07,SMM,,0.0,0,0,,
2024-05-08,Tiktok Ads,12.07.2023wide_DE,11.59,35,6997,wide,bloggersvideo14com
2024-05-07,SMM,,0.0,22,0,,
2024-05-08,Facebook Ads,07.07.23LAL_DE,13.79,17,1097,LAL1,bloggersvideo9com
2024-05-07,CRM,,0.0,81,0,,
2024-05-07,Telegram posts,,0.0,46,870,,
2024-05-07,Test,,0.0,0,0,,
2024-05-08,Webinar,08.04.24wide_webinar_DE,0.0,0,0,wide,bloggersvideo18webinar
2024-05-07,Bloggers,,0.0,0,0,,
2024-05-08,Google Ads,performancemax_wide_AT,18.56,53,5536,,
2024-05-08,Facebook Ads,12.09.23interests_Uxui_DE,0.32,0,29,interest_work_WebDev,bloggersvideo17com
2024-05-07,Google Ads,,0.0,0,0,,
2024-05-08,Facebook Ads,17.03.24wide_AT,10.15,1,820,wide,v14com_at
2024-05-08,Facebook Ads,17.03.24wide_AT,5.33,2,416,wide,bloggersvideo12com_at
2024-05-08,Facebook Ads,02.07.23wide_DE,13.5,13,1153,wide,bloggersvideo14com
2024-05-08,Google Ads,1performancemax_wide_PL,57.65,165,40736,,
2024-05-07,Bloggers,,0.0,0,38,,
2024-05-08,Tiktok Ads,12.07.2023wide_DE,1.56,3,530,wide,v13com_python
2024-05-08,Facebook Ads,24.09.23retargeting_DE,0.1,0,7,retargeting,bloggersvideo13
2024-05-07,Tiktok Ads,,0.0,0,0,,
2024-05-08,Tiktok Ads,20.03.2024wide_PL,6.8,24,7906,wide,bloggersvideo18com_pl
2024-05-08,Youtube Ads,youtube_shorts_DE,4.15,8,725,Com_august,bloggersvideo10com
2024-05-08,Tiktok Ads,20.03.2024wide_PL,3.57,6,3890,wide,bloggersvideo16com_pl
2024-05-07,Telegram posts,,0.0,0,0,,
2024-05-08,Facebook Ads,03.07.23women,0.07,0,4,women,bloggersvideo13
2024-05-08,Tiktok Ads,20.03.2024wide_PL,4.02,3,3288,wide,bloggersvideo8com_pl
2024-05-08,Facebook Ads,04.07.23recentlymoved_DE,7.98,7,749,recentlymoved,bloggersvideo14com
2024-05-08,Facebook Ads,12.09.23interests_Uxui_DE,0.84,3,64,interest_programming_WebDev,bloggersvideo17com
2024-05-08,Facebook Ads,04.07.23recentlymoved_DE,2.57,1,186,recentlymoved,bloggersvideo16com
2024-05-07,Partnership,,0.0,0,0,,
2024-05-09,Test,02.05.24test_DE,16.16,106,2648,accountant_wide,b3accountant
2024-05-09,Youtube Ads,youtube_shorts_DE,18.56,34,2056,Com_august,bloggersvideo10com
2024-05-09,Google Ads,performancemax_eng_DE,80.53,228,12934,,
2024-05-09,Facebook Ads,04.07.23recentlymoved_DE,1.62,1,169,recentlymoved,bloggersvideo16com
2024-05-07,Organic,,0.0,3,0,,
2024-05-09,Youtube Ads,youtube_shorts_DE,44.22,94,6712,Com_august,video1com_new
2024-05-09,Tiktok Ads,12.07.2023wide_DE,7.36,20,2572,wide,bloggersvideo16com
2024-05-09,Google Ads,discovery_DE,49.47,294,37060,,
2024-05-07,Organic,,0.0,4,0,,
2024-05-09,Facebook Ads,12.09.23interests_Uxui_DE,7.57,17,521,interest_work_WebDev,bloggersvideo15com_python
2024-05-09,Facebook Ads,02.07.23wide_DE,13.12,17,1115,wide,bloggersvideo14com
2024-05-09,Facebook Ads,12.09.23interests_Uxui_DE,0.58,0,48,interest_work_WebDev,bloggersvideo17com
2024-05-09,Facebook Ads,03.07.23women,0.05,0,3,women,bloggersvideo13
2024-05-09,Facebook Ads,04.07.23recentlymoved_DE,9.04,18,1022,recentlymoved,bloggersvideo14com
2024-05-07,Webinar,,0.0,0,0,,
2024-05-09,Youtube Ads,youtube_shorts_DE,1.1,3,199,Com_august,bloggersvideo11
2024-05-09,Tiktok Ads,20.03.2024wide_PL,6.41,17,7021,wide,bloggersvideo18com_pl
2024-05-07,Telegram posts,,0.0,2,293,,
2024-05-09,Google Ads,brand_search_eng_DE,33.27,13,62,,
2024-05-09,Facebook Ads,17.03.24wide_AT,5.58,3,432,wide,bloggersvideo12com_at
2024-05-09,Tiktok Ads,20.03.2024wide_PL,3.33,11,2734,wide,bloggersvideo19com_pl
2024-05-09,Facebook Ads,03.07.23women,3.58,3,209,women,v15
